timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
813710,-1,0.03,-0.08,33.08,-44.37,-62.68
813719,-1.01,-0.08,-0.2,41.08,-29.79,-61.04
813727,-1.03,0.09,-0.14,47.79,-7.63,-57.19
813736,-1,-0.12,-0.22,60.55,14.1,-43.88
813744,-0.99,-0.26,-0.41,65.25,37.78,-31.86
813753,-1,-0.1,-0.29,58.23,68.48,-27.1
813761,-0.94,-0.4,-0.57,61.4,100.65,-18.62
813770,-0.92,-0.4,-0.15,55.11,122.56,-12.39
813779,-0.92,-0.37,0.17,46.69,132.75,-8.42
813787,-0.92,-0.32,0.21,34.97,121.83,-2.01
813796,-0.92,-0.38,0.11,27.4,106.2,6.53
813805,-0.9,-0.38,-0.02,16.3,93.99,14.77
813813,-0.88,-0.28,-0.16,1.77,92.29,21.36
813822,-0.88,-0.27,-0.09,-9.64,101.68,30.03
813830,-0.85,-0.31,0.05,-13.12,116.15,39.79
813839,-0.87,-0.35,-0.03,-13.31,126.65,46.57
813847,-0.91,-0.46,0.37,-14.89,134.52,49.26
813856,-1.02,-0.38,0.56,-21.79,124.69,44.92
813865,-1.04,-0.31,0.55,-31.31,96.86,42.36
813873,-1.05,-0.2,0.43,-42.18,64.09,41.56
813882,-1.06,-0.1,0.41,-51.64,38.02,44.31
813890,-1.04,-0.11,0.59,-56.15,16.48,49.87
813899,-1.01,-0.12,0.54,-51.21,-5.31,53.04
813907,-0.98,-0.14,0.43,-47,-28.08,53.41
813916,-0.97,-0.16,0.31,-44.68,-45.23,54.38
813925,-0.97,-0.17,0.32,-46.33,-56.03,53.53
813933,-0.99,-0.14,0.34,-47.18,-63.48,49.74
813942,-0.98,-0.12,0.36,-44.43,-69.7,46.57
813950,-0.97,-0.09,0.4,-39.67,-76.97,44.25
813959,-0.95,-0.1,0.28,-36.87,-86.55,41.44
813967,-0.95,0,0.31,-40.41,-95.46,38.64
813976,-0.93,0.01,0.28,-41.81,-102.36,37.96
813984,-0.93,-0.05,0.19,-38.82,-106.99,37.72
813993,-0.95,-0.12,0.16,-31.92,-102.23,30.64
814001,-0.99,-0.08,0.2,-24.6,-92.96,17.82
814010,-1.01,-0.06,0.27,-17.94,-85.33,6.65
814019,-0.98,-0.09,0.31,-9.46,-84.78,-0.24
814027,-0.96,-0.1,0.29,-2.5,-91.06,-6.04
814036,-0.95,-0.11,0.21,1.71,-96.44,-13
814044,-0.94,-0.12,0.18,3.11,-99.98,-20.26
814053,-0.95,-0.07,0.19,4.03,-101.93,-27.71
814061,-0.95,-0.06,0.14,8.79,-101.62,-34
814070,-0.95,-0.11,0.07,16.48,-99.06,-38.76
814079,-0.97,-0.02,-0.01,19.71,-93.57,-44.31
814087,-0.99,-0.02,-0.06,26.43,-85.08,-47.24
814096,-1,-0.12,-0.08,35.77,-73.91,-48.22
814104,-1.01,-0.14,-0.14,41.2,-61.46,-51.03
814113,-1.02,-0.11,-0.22,41.5,-47.79,-54.81
814121,-1.03,-0.03,-0.22,41.93,-31.07,-55.18
814130,-1.03,0.03,-0.19,43.03,-14.16,-51.09
814139,-1.04,-0.05,-0.25,43.64,0.49,-41.56
814147,-1.01,-0.19,-0.28,48.34,15.44,-29.54
814155,-1.01,-0.31,-0.4,49.68,33.57,-23.38
814164,-0.99,-0.21,-0.25,42.24,54.81,-23.25
814173,-0.97,-0.39,-0.32,44.31,71.23,-19.71
814181,-0.97,-0.33,-0.16,42.36,81.12,-17.76
814190,-0.93,-0.34,-0.12,41.14,93.38,-18.01
814199,-0.91,-0.32,-0.13,35.22,106.51,-20.57
814207,-0.89,-0.27,-0.16,27.83,119.93,-21.3
814216,-0.88,-0.19,-0.11,19.65,130.98,-16.24
814224,-0.86,-0.19,-0.08,15.08,142.76,-7.08
814233,-0.84,-0.22,-0.14,10.07,154.17,3.05
