timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
808226,-0.61,-0.26,-0.24,-39.73,59.39,114.44
808235,-0.64,-0.25,-0.27,-47.61,55.54,134.09
808243,-0.85,-0.41,-0.17,-62.74,52.31,151.31
808252,-0.92,-0.81,0.04,-68.48,49.93,155.03
808261,-1.02,-0.95,0.28,-73.18,40.95,142.76
808269,-1.02,-0.99,0.46,-79.65,21.85,123.29
808277,-1.01,-0.98,0.49,-77.09,-3.66,104.25
808286,-0.96,-0.86,0.45,-70.25,-27.77,86.91
808294,-0.97,-0.74,0.39,-64.03,-46.69,73.91
808303,-0.97,-0.73,0.27,-58.17,-61.52,64.70
808312,-0.97,-0.70,0.20,-46.81,-72.14,55.48
808320,-0.98,-0.70,0.16,-39.98,-77.09,44.43
808329,-1.00,-0.73,0.19,-34.55,-75.32,32.47
808337,-1.01,-0.80,0.30,-26.55,-70.50,19.10
808346,-0.99,-0.83,0.43,-14.77,-68.91,3.23
808354,-0.99,-0.88,0.52,-4.09,-72.45,-13.85
808363,-0.91,-0.94,0.63,9.16,-74.46,-32.84
808372,-0.89,-0.94,0.70,22.52,-79.10,-53.77
808380,-0.85,-0.84,0.64,36.13,-84.47,-75.62
808389,-0.75,-0.66,0.70,46.39,-87.46,-93.51
808397,-0.79,-0.63,0.48,55.42,-93.08,-105.16
808406,-0.80,-0.63,0.35,66.53,-94.18,-113.95
808415,-0.75,-0.57,0.21,73.91,-86.06,-122.31
808423,-0.80,-0.59,0.07,76.17,-69.76,-129.39
808432,-0.74,-0.60,-0.04,80.44,-47.79,-136.17
808440,-0.68,-0.49,-0.13,75.81,-21.79,-141.54
808449,-0.63,-0.32,-0.10,57.37,6.90,-139.95
808458,-0.63,-0.24,-0.07,36.32,33.20,-127.69
808466,-0.63,-0.17,0.03,26.73,53.89,-108.76
808475,-0.67,-0.18,0.09,22.34,66.65,-85.27
808483,-0.68,-0.28,0.06,27.65,72.39,-60.18
808492,-0.67,-0.30,-0.05,30.33,74.89,-38.21
808500,-0.65,-0.24,-0.13,22.83,77.88,-17.70
808509,-0.67,-0.17,-0.15,15.99,83.19,3.66
808517,-0.68,-0.20,-0.19,10.25,86.55,27.10
808526,-0.72,-0.31,-0.19,5.86,86.06,49.87
808534,-0.78,-0.48,-0.16,2.26,81.54,67.99
808543,-0.79,-0.61,-0.16,-2.93,72.63,78.80
808552,-0.80,-0.69,-0.17,-13.00,61.34,82.95
808560,-0.69,-0.55,-0.27,-23.93,51.51,83.92
808569,-0.62,-0.23,-0.24,-49.50,47.00,90.15
808577,-0.62,-0.10,-0.27,-65.37,44.92,109.99
808586,-0.66,-0.15,-0.24,-68.48,43.21,135.50
808594,-0.81,-0.33,-0.18,-73.00,40.77,156.13
808603,-1.03,-0.67,-0.07,-79.47,37.48,162.96
808611,-1.13,-0.99,0.10,-73.18,31.13,151.61
808620,-1.18,-1.15,0.26,-68.54,19.29,127.26
808628,-1.13,-1.09,0.43,-67.44,2.50,97.35
808637,-1.15,-1.02,0.66,-62.99,-16.24,68.79
808646,-1.11,-1.09,0.78,-36.50,-38.27,43.95
808654,-1.05,-1.08,0.75,-10.13,-65.31,18.68
808663,-0.96,-0.96,0.65,6.23,-91.31,-5.13
808671,-0.89,-0.68,0.50,8.73,-111.39,-26.31
808680,-0.83,-0.47,0.34,4.64,-124.45,-39.18
808689,-0.81,-0.42,0.25,8.42,-128.30,-44.31
808697,-0.79,-0.42,0.09,14.77,-123.84,-47.06
808705,-0.78,-0.46,0.08,15.38,-110.17,-49.80
808714,-0.79,-0.52,0.11,15.32,-89.84,-52.86
808723,-0.83,-0.46,0.27,18.07,-67.50,-56.70
808731,-0.92,-0.65,0.33,31.31,-49.68,-58.90
808740,-0.92,-0.81,0.39,51.33,-37.41,-67.81
808749,-0.88,-0.83,0.36,57.98,-29.42,-83.13
808757,-0.85,-0.74,0.31,55.18,-22.40,-99.49
808766,-0.79,-0.60,0.24,52.98,-13.61,-111.63
