timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
4691219,-0.32,-0.40,0.44,235.66,-71.29,-33.51
4691228,-0.41,-0.56,0.30,222.17,-60.61,-27.04
4691237,-0.43,-0.74,0.18,214.11,-46.69,-22.52
4691245,-0.44,-0.71,0.09,199.52,-27.34,-19.04
4691253,-0.47,-0.63,-0.03,185.18,1.16,-16.54
4691263,-0.43,-0.70,-0.03,183.17,30.09,-8.06
4691271,-0.43,-0.95,-0.20,147.03,54.75,1.59
4691280,-0.41,-0.82,-0.22,85.88,78.19,9.95
4691288,-0.42,-0.76,-0.06,46.69,101.01,19.29
4691297,-0.41,-0.94,0.01,18.25,114.56,30.27
4691305,-0.36,-0.98,0.21,-7.63,109.80,34.85
4691314,-0.41,-0.89,0.46,-21.91,94.54,34.00
4691322,-0.42,-0.91,0.20,-9.09,64.45,30.88
4691331,-0.42,-0.86,0.18,-27.53,43.33,26.49
4691339,-0.30,-0.84,0.11,-61.52,32.41,23.50
4691348,-0.40,-0.77,0.00,-90.76,29.42,22.64
4691357,-0.41,-0.76,0.00,-117.13,33.14,24.35
4691365,-0.49,-0.89,0.03,-142.03,39.61,25.15
4691374,-0.57,-0.78,0.16,-189.09,45.84,21.55
4691382,-0.58,-0.72,0.25,-224.06,49.87,15.69
4691391,-0.77,-0.63,0.39,-260.07,46.75,12.82
4691399,-0.79,-0.53,0.65,-283.33,36.07,13.18
4691408,-0.95,-0.48,0.76,-287.96,18.31,21.73
4691416,-1.01,-0.41,0.97,-281.86,-2.75,33.69
4691425,-1.05,-0.46,0.91,-245.42,-19.29,44.31
4691434,-1.00,-0.36,0.96,-210.45,-27.53,48.28
4691442,-0.94,-0.32,0.95,-166.87,-30.52,48.95
4691451,-0.94,-0.24,0.95,-123.41,-31.25,48.52
4691459,-0.85,-0.22,1.00,-70.56,-32.17,48.10
4691468,-0.86,-0.20,1.00,-31.92,-32.90,41.08
4691476,-0.84,-0.18,0.94,-13.37,-36.93,34.24
4691485,-0.83,-0.19,0.94,18.55,-41.93,27.95
4691494,-0.70,-0.31,1.00,40.95,-47.67,19.04
4691502,-0.59,-0.34,1.07,68.18,-51.94,4.70
4691511,-0.63,-0.24,1.09,83.01,-58.65,-10.62
4691519,-0.43,-0.15,0.92,113.59,-68.36,-21.67
4691528,-0.53,-0.22,0.80,128.78,-76.35,-21.55
4691536,-0.36,-0.33,0.68,149.23,-77.64,-23.80
4691545,-0.33,-0.36,0.69,163.39,-71.84,-28.32
4691553,-0.40,-0.50,0.62,192.57,-61.34,-34.61
4691562,-0.42,-0.62,0.42,230.83,-48.65,-45.96
4691571,-0.45,-0.44,0.36,230.04,-36.01,-49.99
4691579,-0.51,-0.69,0.20,204.22,-23.25,-38.15
4691588,-0.40,-0.74,0.12,189.76,-0.61,-31.68
4691596,-0.43,-0.71,-0.00,155.03,22.89,-26.61
4691605,-0.47,-0.76,-0.12,106.99,46.14,-17.46
4691614,-0.47,-0.68,0.12,66.59,72.20,-10.74
4691622,-0.42,-0.82,0.01,39.49,82.76,0.92
4691631,-0.35,-0.78,0.22,14.22,93.69,8.91
4691639,-0.34,-0.83,0.10,-7.26,98.02,17.15
4691648,-0.29,-0.83,0.18,-24.90,101.56,23.86
4691656,-0.26,-0.86,0.24,-46.45,101.14,28.02
4691665,-0.23,-0.92,0.20,-64.03,92.41,30.40
4691673,-0.25,-0.80,0.17,-96.13,81.85,30.33
4691682,-0.50,-0.80,0.16,-150.82,73.30,30.82
4691690,-0.59,-0.76,0.33,-203.19,62.32,27.71
4691699,-0.57,-0.71,0.43,-214.60,48.34,22.09
4691708,-0.63,-0.68,0.46,-219.48,35.46,19.71
4691716,-0.72,-0.72,0.52,-224.85,26.18,18.68
4691725,-0.70,-0.63,0.69,-227.05,18.80,18.62
4691733,-0.78,-0.50,0.83,-223.63,9.28,21.42
4691742,-0.89,-0.44,0.82,-218.75,-7.69,33.75
4691750,-0.91,-0.43,0.89,-192.44,-21.18,45.96
4691759,-0.91,-0.38,0.86,-166.75,-30.40,55.60
4691768,-0.93,-0.35,0.81,-145.08,-31.68,60.97
4691776,-0.93,-0.35,0.79,-115.30,-27.16,59.57
4691785,-0.93,-0.30,0.80,-91.19,-21.06,53.65
4691793,-0.92,-0.31,0.73,-66.59,-16.97,47.49
4691802,-0.77,-0.29,0.90,-44.74,-15.75,38.45
4691810,-0.78,-0.22,0.90,-15.63,-14.95,27.53
4691819,-0.79,-0.19,0.91,1.34,-15.93,12.33
4691827,-0.83,-0.13,0.95,13.98,-19.23,-0.43
4691836,-0.67,-0.13,1.08,38.82,-24.35,-8.79
4691845,-0.60,-0.09,1.17,66.22,-31.01,-15.50
4691853,-0.56,-0.16,1.20,89.17,-41.81,-21.36
4691861,-0.42,-0.19,1.16,116.58,-56.15,-27.53
4691870,-0.57,-0.29,1.05,143.19,-69.89,-30.88
4691879,-0.37,-0.27,0.94,177.31,-79.59,-40.77
4691887,-0.37,-0.34,0.85,211.00,-80.93,-46.39
4691896,-0.34,-0.34,0.75,238.59,-78.25,-48.40
4691905,-0.34,-0.42,0.60,247.80,-76.35,-48.34
4691913,-0.37,-0.53,0.41,243.84,-71.90,-42.36
4691921,-0.29,-0.53,0.36,228.52,-63.29,-33.87
4691930,-0.35,-0.64,0.22,224.73,-46.69,-27.22
4691939,-0.37,-0.64,0.06,229.37,-15.93,-24.23
4691947,-0.39,-0.67,-0.09,201.54,12.02,-19.04
4691956,-0.32,-0.80,-0.24,152.10,40.77,-11.17
4691964,-0.34,-0.69,-0.08,85.45,72.81,-2.99
4691973,-0.41,-0.72,-0.21,49.26,94.97,11.17
4691981,-0.39,-0.73,-0.03,8.73,112.79,25.39
