timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
15854,-1,0.36,0.12,15.5,-26.43,-16.54
15862,-0.88,0.15,0.21,15.32,-21.36,-19.29
15871,-0.89,0.29,0.27,11.66,-20.57,-28.02
15880,-1,0.24,0.15,11.84,-21.18,-31.86
15888,-0.86,0.15,0.19,12.7,-19.9,-32.53
15897,-0.92,0.22,0.23,10.19,-18.98,-35.22
15905,-0.98,0.37,0.2,5.68,-17.58,-35.95
15914,-0.94,0.28,0.11,3.11,-15.69,-29.17
15922,-0.98,0.08,0.2,0.92,-11.47,-25.27
15931,-0.92,0.28,0.26,-9.83,-7.08,-29.05
15939,-0.95,0.12,0.26,-4.94,-5,-26.49
15948,-0.89,0.07,0.2,-9.77,-4.88,-29.85
15957,-0.98,0.38,0.24,-17.76,-3.11,-33.33
15966,-1,0.35,0.09,-17.58,-1.04,-27.16
15974,-1.02,0.26,0.18,-17.58,1.65,-16.66
15982,-1.03,0.25,0.16,-23.62,5.19,-10.25
15991,-0.99,0.12,-0.01,-25.76,7.63,-5
16000,-0.98,0.14,0.15,-28.81,11.66,-2.93
16008,-0.97,0.09,0.16,-32.29,15.5,-3.78
16017,-0.99,0.23,0.15,-36.62,17.58,-5.13
16025,-0.95,0.25,0.11,-36.01,20.14,-2.5
16034,-1,0.21,0.27,-35.95,20.94,0.37
16042,-1.02,0.19,0.16,-35.89,14.83,0.67
16051,-1.03,0.25,0.12,-37.23,12.15,0.12
16059,-1.02,0.17,-0.04,-32.71,8.97,2.5
16068,-1.01,0.3,-0.08,-34.97,9.52,4.64
16076,-1.01,0.36,0.08,-36.99,12.15,10.62
16085,-0.99,0.1,-0.04,-31.74,13.18,18.8
16094,-1.01,0.35,0.17,-36.19,13.92,20.63
16103,-1,0.05,0.05,-35.1,14.53,24.54
16111,-0.97,0.13,0.1,-35.58,13.18,25.39
16119,-0.98,0.15,-0.05,-39.18,11.72,24.17
16128,-0.99,0.38,0.09,-37.29,10.13,22.52
16137,-1.01,0.04,-0.04,-27.95,8.42,26.43
16145,-1.04,0.4,0.02,-29.85,6.71,25.39
16154,-1,0.24,0.02,-23.07,8.18,30.52
16162,-0.93,0.01,0.09,-15.75,7.75,37.78
16171,-0.92,0.19,0.08,-16.48,6.35,35.03
16180,-0.97,0.09,0.01,-12.82,5.13,26.73
16188,-1.01,0.53,0.13,-8.85,2.93,20.39
16197,-0.99,0.05,0,-0.18,-0.24,26.86
16205,-1.01,0.26,0.11,3.36,-3.54,27.89
16214,-0.92,0.56,0.2,3.17,-5.07,25.51
16223,-1,-0.08,-0.18,14.22,-12.63,35.77
16231,-0.93,0.22,0.02,8.97,-13.98,31.92
16239,-0.96,0.2,0.09,13.24,-14.4,27.22
16248,-0.97,0.11,0.1,17.52,-15.93,24.54
16256,-0.92,0.15,0.1,18.8,-16.6,19.23
16265,-0.9,0.22,0.19,18.92,-17.58,12.76
16274,-1.01,0.31,0.03,21.18,-19.35,8.73
16282,-0.93,0.28,0.06,23.74,-21,9.22
16291,-0.92,0.23,0.23,25.09,-18.37,7.87
16299,-0.89,0.23,0.29,21.73,-16.54,3.54
16308,-0.94,0.18,0.17,23.38,-19.96,0.73
16317,-0.94,0.25,0.18,21.79,-22.34,-3.3
16325,-0.9,0.21,0.32,23.38,-22.22,-5.62
16334,-0.94,0.16,0.22,21.48,-26.43,-9.28
16342,-0.96,0.25,0.12,15.87,-30.03,-10.86
16350,-0.85,-0.05,0.22,16.36,-25.82,-10.93
16359,-0.97,0.31,0.15,8.67,-24.6,-16.85
16368,-0.9,0.09,0.1,8.91,-21.06,-16.17
16377,-0.94,0.21,0.21,9.28,-18.37,-19.53
16385,-0.92,0.1,0.11,7.51,-16.48,-22.28
16394,-0.86,-0.07,0.18,8.97,-14.47,-27.71
16402,-1.05,0.38,0.14,2.26,-14.83,-35.34
16410,-0.99,0.23,0.09,2.26,-12.7,-29.24
16419,-0.98,0.12,0.18,0.06,-9.28,-24.9
16428,-0.96,0.28,0.17,-8.97,-8.61,-26.37
16436,-0.99,0.14,0.21,-7.2,-5.98,-25.21
16445,-0.99,0.18,0.15,-11.66,-2.32,-27.28
16454,-0.96,0.22,0.1,-15.26,1.04,-27.77
16462,-1.02,0.36,0.26,-18.07,5.19,-22.77
16471,-1.03,0.24,0.18,-13.85,4.27,-11.05
16479,-1.02,0.17,0.12,-14.89,-0.31,-2.69
16488,-1.05,0.02,-0.16,-14.59,-3.36,-1.1
16496,-1.02,0.21,-0.14,-15.14,-1.89,-2.14
16505,-1,0.09,-0.08,-13,0.49,-1.46
16514,-1,0.27,-0.06,-15.63,-0.06,-1.22
16522,-1.01,0.16,-0.14,-14.04,-2.62,1.53
16530,-1,0.06,-0.15,-12.82,-2.2,1.95
16539,-0.99,0.14,-0.03,-14.83,0,-1.53
16548,-0.97,0.06,0.04,-15.14,2.01,-4.21
16556,-0.94,0.01,0.11,-17.82,2.26,-7.08
16565,-0.93,0.02,0.07,-24.29,1.46,-12.82
16573,-0.97,0.13,-0.05,-29.17,0.55,-19.04
16582,-1.01,0.25,-0.1,-31.37,2.5,-21.97
16590,-1.21,0.7,-0.15,-30.88,8.91,-17.4
16599,-0.98,0.32,0.14,-20.51,25.02,2.93
16608,-0.82,-0.12,0.48,-17.76,34.55,15.44
16616,-0.92,0.21,0.27,-35.46,28.99,5.55
16624,-1,0.4,0.03,-37.17,20.14,-1.53
16633,-1.01,0.49,0.16,-31.86,17.82,-0.49
16642,-0.94,0.51,0.18,-29.91,20.26,5.8
16650,-0.93,0.19,0.18,-23.68,19.04,12.08
16659,-0.96,0.41,0.12,-27.04,15.38,10.99
16667,-0.96,0.33,0.11,-22.34,12.57,13.92
16676,-0.96,0.27,0.05,-17.03,8.12,15.32
16685,-1,0.3,0.03,-15.93,3.54,17.03
16693,-1.01,0.34,-0.01,-15.69,1.28,18.55
16702,-1,0.32,-0.04,-15.75,0.55,23.74
16710,-0.95,0.12,0.02,-14.47,2.93,29.17
16719,-0.96,0.22,0.06,-13.18,2.2,27.1
16728,-0.99,0.28,0.01,-11.6,-0.61,25.51
16736,-0.98,0.07,-0.03,-7.87,-2.2,27.65
16744,-1.02,0.36,-0.01,-10.5,-3.48,25.57
16753,-0.98,0.27,0.04,-8.54,-2.38,29.66
16762,-1,0.2,0.02,-3.85,-4.64,35.58
16770,-1,0.34,0.02,-5.74,-5.68,36.56
16779,-0.95,0.26,-0.02,-1.28,-7.02,40.41
16787,-0.99,0.07,-0.11,5.19,-8.67,42.48
16796,-0.93,0.34,0.01,3.3,-5.55,36.87
16804,-0.94,0.18,0.05,8.91,-5.62,34.97
16813,-0.99,0.21,0.11,11.96,-6.35,33.02
16822,-0.95,0.19,0.16,14.95,-8.54,30.88
16830,-0.92,-0.04,0.16,20.57,-13.73,27.71
16839,-0.98,-0.04,-0.02,20.39,-20.69,17.82
16847,-0.91,0.1,0.15,20.45,-20.14,4.52
16856,-0.91,0.08,0.1,23.68,-23.56,-2.99
16864,-1.02,0.24,-0.03,22.58,-25.76,-8.79
16873,-0.95,0.15,0.04,22.95,-21.73,-13.18
16881,-0.93,0.21,0.14,23.01,-18.92,-19.17
16890,-0.98,0.34,0.11,22.71,-18.62,-24.29
16899,-0.94,0.25,0.14,23.86,-17.52,-23.86
16907,-0.98,0.25,0.2,24.78,-16.11,-22.09
16916,-0.99,0.18,0.21,20.63,-15.5,-21.06
16924,-0.94,0,0.22,15.14,-15.44,-22.03
16933,-0.94,0.09,0.18,6.96,-15.2,-27.47
16942,-0.94,0.14,0.12,1.83,-12.39,-32.47
16950,-0.9,0.08,0.1,-1.04,-5.8,-36.44
16958,-0.91,0.11,0.12,-4.09,1.89,-41.08
16967,-0.9,0.25,0.14,-7.93,10.5,-45.29
16976,-0.97,0.54,0.29,-13.37,16.97,-41.87
16984,-1.05,0.47,0.3,-13.85,18.07,-25.82
16993,-1.06,0.17,0.14,-14.65,16.24,-8.61
17002,-1.04,0.06,0,-22.46,16.42,-3.91
17010,-1,0.13,0.14,-30.58,19.23,-8.67
