a1X,a1Y,a1Z,g1X,g1Y,g1Z,a2X,a2Y,a2Z,g2X,g2Y,g2Z
-0.562,-0.786,-0.354,-1.404,2.441,2.625,3.17,3.44,8.95,-0.14,0.09,0.10
-0.565,-0.803,-0.336,-0.549,2.380,1.892,3.28,3.47,9.59,-0.15,0.01,0.01
-0.565,-0.802,-0.333,-2.380,5.554,2.686,3.46,3.41,9.90,-0.18,0.02,0.02
-0.565,-0.793,-0.344,-3.784,6.897,3.418,3.55,3.48,10.12,-0.23,0.07,0.04
-0.569,-0.803,-0.346,-2.014,8.911,6.287,3.65,3.63,10.17,-0.32,0.10,0.00
-0.576,-0.802,-0.337,-2.014,9.888,7.690,3.60,3.45,10.30,-0.42,0.12,-0.03
-0.572,-0.812,-0.334,-2.075,12.207,9.949,3.59,3.44,10.19,-0.49,0.15,-0.07
-0.559,-0.810,-0.344,-2.502,14.160,11.108,3.51,3.38,10.14,-0.54,0.20,-0.09
-0.547,-0.815,-0.338,-2.686,14.343,11.597,3.45,3.27,9.98,-0.58,0.22,-0.10
-0.554,-0.815,-0.332,-3.479,13.977,11.414,3.28,3.08,9.77,-0.59,0.25,-0.11
-0.557,-0.820,-0.333,-4.333,14.160,11.169,3.28,2.79,9.70,-0.53,0.23,-0.09
-0.553,-0.823,-0.338,-4.822,14.709,11.658,3.24,2.62,9.79,-0.44,0.19,-0.05
-0.530,-0.830,-0.349,-4.944,14.954,13.428,3.33,2.65,9.90,-0.38,0.18,-0.04
-0.522,-0.819,-0.356,-5.798,14.282,13.489,3.25,2.74,10.02,-0.34,0.18,-0.03
-0.521,-0.787,-0.343,-6.897,11.047,11.292,3.19,2.80,10.00,-0.32,0.18,-0.03
-0.541,-0.782,-0.320,-5.981,8.728,8.423,3.05,3.08,9.93,-0.32,0.16,-0.04
-0.566,-0.820,-0.299,-2.686,6.592,4.395,3.02,3.09,10.04,-0.33,0.12,-0.07
-0.562,-0.836,-0.302,-2.075,7.629,4.761,3.20,2.85,10.07,-0.31,0.11,-0.07
-0.548,-0.833,-0.315,-2.869,9.888,7.507,3.18,2.57,10.09,-0.27,0.10,-0.04
-0.539,-0.829,-0.318,-2.747,10.193,8.301,3.18,2.69,10.17,-0.24,0.10,-0.02
-0.521,-0.829,-0.330,-2.930,9.094,8.057,3.22,2.47,10.04,-0.22,0.10,-0.03
-0.513,-0.830,-0.335,-3.235,7.996,7.385,3.20,2.39,10.04,-0.18,0.09,0.00
-0.516,-0.818,-0.326,-3.540,4.822,5.859,3.11,2.55,10.17,-0.15,0.09,0.01
-0.538,-0.804,-0.295,-4.089,3.052,4.211,3.11,2.77,10.14,-0.16,0.08,0.01
-0.572,-0.862,-0.265,-4.517,7.080,3.723,3.08,2.76,10.15,-0.14,0.06,-0.03
-0.565,-0.870,-0.274,-6.409,13.428,7.874,3.16,2.67,10.24,-0.16,0.06,-0.01
-0.543,-0.831,-0.293,-9.827,22.400,14.404,3.08,2.73,10.30,-0.17,0.08,-0.00
-0.545,-0.822,-0.273,-9.033,24.414,13.977,2.91,2.90,10.24,-0.18,0.08,-0.02
-0.634,-0.892,-0.181,-10.132,33.813,16.724,3.11,2.82,10.18,-0.17,0.03,-0.08
-0.612,-0.901,-0.212,-16.113,46.021,24.475,3.18,2.57,10.17,-0.18,0.06,-0.06
-0.542,-0.856,-0.257,-21.729,60.364,36.377,3.22,2.53,10.33,-0.16,0.05,-0.06
-0.575,-0.876,-0.193,-19.470,61.523,38.086,3.28,2.85,10.52,-0.15,0.06,-0.06
-0.664,-0.914,-0.106,-22.827,75.012,46.570,3.24,2.76,10.52,-0.21,0.09,-0.13
-0.594,-0.907,-0.172,-24.963,85.815,54.077,3.07,2.58,10.27,-0.22,0.12,-0.09
-0.483,-0.900,-0.222,-21.851,90.820,53.101,3.07,2.83,10.21,-0.22,0.11,-0.08
-0.526,-0.902,-0.169,-22.827,89.478,52.612,3.15,2.61,10.39,-0.24,0.10,-0.10
-0.554,-0.902,-0.120,-25.574,96.680,52.734,3.04,2.34,10.06,-0.23,0.13,-0.06
-0.504,-0.924,-0.109,-22.278,104.065,55.908,2.99,2.47,10.16,-0.17,0.11,-0.04
-0.464,-0.937,-0.150,-24.231,106.873,58.594,3.03,2.52,10.22,-0.19,0.12,-0.05
-0.375,-0.862,-0.221,-30.029,91.980,47.913,2.94,2.56,10.14,-0.17,0.12,-0.04
-0.371,-0.827,-0.211,-26.245,81.909,41.992,2.91,2.52,10.26,-0.18,0.11,-0.03
-0.387,-0.829,-0.094,-11.658,65.857,32.654,2.99,2.35,10.26,-0.17,0.10,-0.02
-0.409,-0.910,-0.109,-7.446,62.256,31.128,2.93,2.32,10.24,-0.16,0.12,-0.00
-0.431,-0.953,-0.052,-5.432,56.763,30.579,2.79,2.35,10.14,-0.10,0.11,0.01
-0.463,-0.952,0.005,-6.714,55.115,31.006,2.85,2.55,10.21,-0.12,0.07,0.01
-0.485,-0.964,0.041,-10.681,60.791,32.593,2.86,2.54,10.33,-0.12,0.05,-0.01
-0.463,-1.000,0.016,-14.221,67.200,35.522,2.97,2.55,10.40,-0.12,0.06,-0.02
-0.352,-0.943,-0.105,-20.569,73.242,40.649,2.89,2.51,10.18,-0.09,0.06,-0.00
-0.322,-0.896,-0.115,-20.142,69.458,38.940,2.90,2.61,10.21,-0.09,0.03,0.01
-0.336,-0.889,-0.053,-13.123,56.824,29.663,2.89,2.47,10.41,-0.10,0.05,0.00
-0.354,-0.922,-0.015,-8.972,52.734,25.879,2.90,2.31,10.30,-0.11,0.06,0.02
-0.356,-0.964,-0.002,-6.165,50.537,24.780,2.95,2.24,10.19,-0.08,0.06,0.04
-0.363,-0.959,0.012,-6.226,50.171,25.330,2.84,2.47,10.24,-0.04,0.04,0.06
-0.397,-0.956,0.086,-5.676,50.781,24.414,2.80,2.70,10.26,-0.04,0.02,0.02
-0.410,-0.973,0.108,-5.859,53.711,24.353,2.93,2.55,10.41,-0.06,0.03,-0.01
-0.383,-1.020,0.094,-6.958,64.636,28.748,3.02,2.23,10.45,-0.01,0.04,0.03
-0.342,-1.009,0.045,-8.667,69.763,32.837,2.96,2.35,10.39,0.02,0.08,0.08
-0.306,-0.984,0.032,-9.338,70.862,36.194,2.81,2.48,10.26,0.07,0.08,0.10
-0.297,-0.946,0.043,-7.507,69.214,34.912,2.84,2.43,10.24,0.06,0.05,0.11
-0.295,-0.951,0.048,-5.920,68.481,31.921,2.76,2.36,10.10,0.09,0.05,0.13
-0.283,-0.969,0.049,-5.676,69.519,31.006,2.81,2.45,10.07,0.11,0.00,0.14
-0.281,-0.971,0.055,-5.615,69.397,30.151,2.87,2.47,10.26,0.14,-0.01,0.14
-0.289,-0.983,0.102,-3.052,68.787,30.457,2.94,2.76,10.33,0.12,-0.02,0.12
-0.274,-0.987,0.076,-3.784,70.618,31.311,2.93,2.82,10.33,0.07,-0.01,0.10
-0.230,-0.962,0.078,-4.211,70.557,30.457,2.85,2.75,10.20,0.05,0.01,0.07
-0.229,-0.945,0.098,-2.380,67.993,26.733,2.96,2.59,10.37,0.01,-0.02,0.10
-0.241,-0.960,0.132,0.488,68.481,25.513,2.85,2.42,10.16,0.04,-0.00,0.14
-0.236,-0.977,0.123,2.014,70.740,27.039,2.85,2.69,10.13,0.06,-0.05,0.20
-0.246,-0.981,0.149,4.822,72.876,28.320,2.98,2.72,10.29,0.08,-0.03,0.15
-0.215,-0.979,0.112,5.676,76.721,30.334,2.90,2.79,10.03,0.10,-0.02,0.17
-0.178,-0.949,0.110,6.958,74.646,29.114,2.92,3.13,10.34,0.03,-0.02,0.18
-0.191,-0.943,0.144,9.644,71.533,25.208,3.02,2.91,10.51,-0.06,-0.02,0.14
-0.134,-0.911,0.076,8.972,69.702,22.705,3.10,2.95,10.35,-0.14,0.02,0.24
-0.156,-0.844,0.124,10.986,64.758,11.658,3.15,3.37,10.70,-0.32,-0.03,0.31
-0.209,-0.582,0.160,21.912,65.918,-1.282,3.40,4.09,11.15,-0.57,-0.03,0.29
-0.122,-0.982,0.097,62.805,64.331,-19.043,3.47,4.13,10.80,-0.83,0.13,0.28
-0.131,-1.080,0.093,68.787,61.218,-12.390,3.05,2.99,9.53,-0.91,0.14,0.25
-0.195,-1.046,0.185,66.711,57.556,-2.808,2.79,2.75,9.90,-0.84,0.04,0.38
-0.240,-0.904,0.130,66.101,61.951,-5.310,3.22,2.69,10.54,-0.80,0.03,0.35
-0.158,-0.942,-0.078,68.848,63.049,-16.296,3.13,2.74,10.27,-0.83,0.05,0.36
-0.068,-1.089,-0.091,65.674,53.711,-17.090,3.30,2.37,10.51,-0.98,-0.04,0.41
-,-,-,-,-,-,-,-,-,-,-,-
-2.879,-3.136,1.668,271.729,-770.447,-434.875,14.90,-19.61,19.61,-3.61,-2.46,-1.14
-1.225,-0.680,0.143,-161.987,-320.190,-272.705,-2.14,0.62,9.78,-0.35,1.32,2.15
-0.522,-0.302,-0.049,-111.816,-96.008,-131.958,4.27,-2.36,10.59,0.10,0.22,-0.93
-0.392,-1.020,-0.631,-14.771,-27.893,-50.415,4.30,0.86,11.97,0.71,0.74,0.52
-0.393,-0.851,-0.537,-41.504,-19.958,-31.555,4.87,0.22,11.48,-0.01,0.31,-0.16
-0.331,-0.816,-0.542,-33.386,-24.170,-14.160,4.30,-1.18,10.87,0.18,0.51,-0.08
-0.151,-0.878,-0.536,-31.860,-30.090,-9.949,4.20,-1.94,11.34,-0.02,0.41,0.10
-0.324,-0.963,-0.564,-14.099,-26.855,7.874,4.09,-0.19,10.97,-0.28,0.21,0.06
-0.445,-0.819,-0.572,-18.555,-29.541,1.526,4.10,-0.51,11.00,-0.24,0.13,-0.02
-0.396,-0.819,-0.589,-11.719,-22.766,3.845,4.16,-0.82,10.95,-0.25,-0.07,-0.08
-0.371,-0.792,-0.608,-7.935,-18.799,5.249,3.85,-1.48,10.32,-0.12,-0.33,-0.21
-0.368,-0.749,-0.564,-0.854,-11.475,-0.061,3.91,-1.18,9.76,0.15,-0.56,-0.26
-0.384,-0.799,-0.566,2.197,-6.348,15.320,4.30,-0.48,9.87,0.37,-0.53,-0.23
-0.404,-0.797,-0.544,-1.648,3.052,1.770,4.47,0.17,9.99,0.38,-0.37,-0.12
-0.392,-0.797,-0.526,-0.977,6.897,4.883,4.46,0.38,10.12,0.29,-0.17,-0.01
-0.399,-0.814,-0.533,0.977,11.902,9.338,4.45,0.34,10.39,0.18,-0.10,0.02
-0.388,-0.801,-0.542,0.793,13.306,10.498,4.33,0.38,10.41,0.08,-0.09,0.03
-0.368,-0.793,-0.538,2.136,8.728,10.864,4.28,0.51,9.92,-0.03,-0.03,0.03
-0.357,-0.811,-0.547,2.197,6.042,10.254,4.42,-0.21,10.32,-0.06,-0.02,0.01
-0.332,-0.816,-0.585,-0.061,4.761,8.179,4.39,-0.62,10.05,0.01,-0.06,0.01
-0.325,-0.806,-0.578,-1.892,3.601,6.409,4.36,-0.40,9.84,0.08,-0.07,0.03
-0.359,-0.786,-0.536,-4.333,1.343,3.174,4.26,-0.20,9.76,0.14,-0.04,0.03
-0.367,-0.789,-0.536,-3.540,1.648,3.357,4.48,0.05,9.99,0.17,-0.06,-0.00
-0.375,-0.804,-0.561,-2.441,2.502,4.089,4.58,0.33,10.12,0.18,-0.06,0.02
-0.391,-0.800,-0.537,-2.930,1.709,4.089,4.47,0.30,10.20,0.13,-0.07,0.01
-0.407,-0.799,-0.529,-1.831,2.563,4.150,4.55,0.45,10.18,0.10,-0.06,0.02
-0.379,-0.789,-0.562,-0.977,3.052,4.883,4.55,0.29,10.28,-0.01,-0.07,0.03
-0.374,-0.817,-0.544,2.747,1.343,5.005,4.57,0.25,10.26,-0.17,-0.14,-0.06
-0.374,-0.814,-0.536,3.357,2.136,5.859,4.51,-0.29,10.36,-0.14,-0.11,-0.02
-0.346,-0.800,-0.562,1.892,3.906,5.371,4.47,-0.34,9.88,-0.07,-0.10,-0.01
-0.339,-0.807,-0.560,1.099,4.089,4.761,4.45,-0.32,10.01,-0.04,-0.15,-0.02
-0.354,-0.808,-0.540,-0.671,5.371,3.540,4.50,-0.08,9.97,0.07,-0.15,0.02
-0.358,-0.827,-0.537,-0.610,6.470,3.479,4.52,0.23,10.03,0.03,-0.10,0.04
-0.352,-0.823,-0.554,-4.150,7.629,4.211,4.65,0.16,10.21,0.02,-0.04,0.02
-0.342,-0.806,-0.569,-5.737,6.592,4.089,4.58,0.05,10.20,-0.03,-0.03,0.01
-0.355,-0.793,-0.543,-4.639,2.869,1.648,4.58,0.27,10.32,-0.18,-0.06,0.01
-0.364,-0.815,-0.533,-2.808,1.770,1.282,4.93,-0.35,10.82,-0.25,-0.06,-0.01
-0.371,-0.844,-0.528,-4.456,2.075,2.625,4.94,-0.11,10.65,-0.41,-0.02,0.02
-0.384,-0.838,-0.520,-7.751,3.052,3.479,4.42,0.19,9.52,-0.38,0.06,0.07
-0.391,-0.797,-0.494,-12.268,7.874,4.333,4.44,0.16,9.70,-0.30,-0.04,0.02
-0.392,-0.807,-0.477,-12.634,11.658,4.639,4.67,-0.02,10.12,-0.27,-0.06,0.00
-0.409,-0.860,-0.479,-13.184,20.569,9.705,4.70,-0.15,10.14,-0.24,-0.04,0.02
-0.394,-0.863,-0.487,-16.296,25.574,14.160,4.65,-0.23,9.70,-0.18,0.01,0.05
-0.347,-0.828,-0.527,-21.912,29.724,20.813,4.52,0.14,9.75,-0.12,-0.00,0.06
-0.340,-0.831,-0.526,-21.606,29.114,20.691,4.60,-0.23,10.18,-0.10,-0.01,0.03
-0.345,-0.872,-0.509,-20.935,25.452,18.433,4.71,-0.46,10.10,-0.10,0.06,0.09
-0.352,-0.841,-0.493,-25.024,25.085,17.883,4.53,-0.28,9.94,-0.01,0.07,0.13
-0.353,-0.826,-0.495,-25.085,25.330,15.564,4.56,-0.16,10.07,-0.00,0.03,0.10
-0.352,-0.836,-0.480,-23.315,24.231,14.404,4.69,0.02,10.30,-0.03,0.02,0.09
-0.378,-0.837,-0.459,-21.606,21.423,13.916,4.90,0.22,10.74,-0.08,0.04,0.07
-0.371,-0.835,-0.475,-20.264,22.339,14.038,4.96,0.00,10.75,-0.16,0.10,0.05
-0.338,-0.863,-0.497,-13.977,20.203,13.062,4.84,0.14,10.33,-0.18,0.18,0.08
-0.346,-0.866,-0.474,-11.963,17.029,12.573,4.47,0.19,9.42,-0.23,0.27,0.09
-0.370,-0.874,-0.446,-12.085,15.442,11.963,3.61,0.46,8.16,-0.11,0.21,0.09
-0.351,-0.864,-0.441,-11.292,16.113,12.756,4.03,0.29,9.11,-0.06,-0.03,0.01
-0.336,-0.858,-0.448,-12.146,15.442,10.742,4.74,-0.25,10.28,-0.08,-0.01,0.01
-0.339,-0.896,-0.457,-10.559,13.916,9.399,4.77,-0.22,10.47,-0.10,0.11,0.07
-0.360,-0.895,-0.430,-13.855,12.207,10.254,4.68,0.00,10.41,-0.15,0.15,0.06
-0.375,-0.880,-0.398,-16.235,12.329,9.827,4.65,-0.08,10.56,-0.23,0.16,0.05
-0.356,-0.888,-0.402,-17.334,16.541,9.460,4.80,-0.12,10.98,-0.32,0.19,0.04
-0.350,-0.893,-0.404,-16.724,17.395,10.254,5.10,-0.13,11.33,-0.45,0.28,0.04
-0.360,-0.856,-0.415,-15.625,17.578,11.536,4.86,-0.23,10.96,-0.51,0.38,0.05
-0.345,-0.848,-0.433,-11.719,17.700,11.169,4.37,-0.40,9.90,-0.41,0.47,0.11
-0.325,-0.896,-0.424,-3.113,13.611,10.742,4.08,-0.32,9.44,-0.33,0.47,0.15
-0.340,-0.895,-0.401,-2.991,12.024,10.986,3.84,-0.35,9.08,-0.21,0.38,0.14
-0.350,-0.894,-0.395,-7.568,14.282,10.376,3.89,-0.16,9.39,-0.18,0.28,0.13
-0.348,-0.899,-0.391,-9.827,17.212,9.827,4.08,-0.08,9.91,-0.18,0.24,0.06
-0.367,-0.928,-0.367,-13.733,25.452,10.315,4.25,-0.11,10.43,-0.25,0.24,0.03
-0.364,-0.930,-0.365,-14.526,28.992,11.902,4.26,0.02,10.65,-0.36,0.31,0.03
-0.347,-0.876,-0.375,-14.343,31.555,13.489,4.30,0.16,10.74,-0.49,0.37,-0.02
-0.330,-0.866,-0.391,-12.024,31.555,12.146,4.18,-0.04,10.54,-0.59,0.43,-0.07
-0.337,-0.892,-0.384,-6.042,28.503,10.559,3.99,-0.54,10.07,-0.59,0.46,-0.06
-0.350,-0.892,-0.365,-4.089,26.184,10.559,3.65,-0.98,9.52,-0.46,0.39,-0.01
-0.356,-0.902,-0.343,-1.221,24.292,11.353,3.53,-1.02,9.33,-0.29,0.28,0.05
-0.351,-0.903,-0.341,-1.648,25.085,11.475,3.56,-0.83,9.60,-0.15,0.15,0.09
-0.339,-0.925,-0.346,-3.113,25.452,11.536,3.75,-0.48,10.22,-0.09,0.10,0.06
-0.335,-0.934,-0.354,-3.784,25.574,11.597,3.98,-0.51,10.67,-0.12,0.13,0.04
-0.353,-0.923,-0.324,-5.493,23.743,11.597,4.06,-0.67,10.92,-0.16,0.22,0.05
-0.368,-0.922,-0.301,-5.432,23.804,11.658,4.18,-0.79,10.95,-0.20,0.35,0.06
-0.388,-0.918,-0.287,-5.737,28.931,14.709,4.19,-0.67,11.17,-0.26,0.46,0.04
-0.381,-0.909,-0.296,-5.859,32.532,16.541,4.01,-0.53,10.86,-0.31,0.64,0.05
-0.353,-0.937,-0.321,-4.456,37.354,18.494,3.94,-1.29,10.89,-0.30,0.66,0.03
-0.353,-0.947,-0.309,-2.930,38.269,20.203,3.97,-1.55,10.77,-0.22,0.78,0.14
-0.348,-0.952,-0.311,-4.028,41.504,22.278,3.55,-1.39,10.46,-0.06,0.90,0.32
-0.339,-0.963,-0.314,-4.028,43.030,23.132,3.35,-0.51,10.29,-0.04,0.90,0.34
-0.350,-0.922,-0.264,-6.714,47.302,24.536,3.17,-0.46,10.43,-0.10,0.86,0.24
-0.347,-0.912,-0.268,-7.812,51.453,24.170,3.17,-1.13,10.54,-0.15,0.78,0.16
-0.327,-0.908,-0.323,-8.301,58.472,24.536,3.33,-1.03,10.64,-0.14,0.93,0.29
-0.312,-0.919,-0.332,-6.531,58.777,24.048,3.03,-0.35,10.64,-0.22,1.07,0.35
-0.306,-0.937,-0.339,-1.892,56.030,24.109,2.70,-0.29,10.52,-0.32,0.98,0.19
-0.294,-0.941,-0.336,-1.404,54.382,23.376,2.32,-0.72,9.97,-0.32,0.86,0.16
-0.303,-0.941,-0.303,-0.549,48.889,20.752,2.20,-0.80,10.01,-0.30,0.77,0.18
-0.315,-0.909,-0.277,-2.136,47.485,19.043,2.21,-0.79,10.36,-0.29,0.62,0.15
-0.304,-0.948,-0.287,0.244,46.021,15.808,2.80,-1.30,11.37,-0.32,0.58,0.08
-0.280,-0.987,-0.304,2.014,45.166,16.541,2.87,-1.50,11.48,-0.29,0.87,0.29
-0.286,-0.974,-0.283,0.549,39.856,20.813,2.32,-0.75,10.75,-0.32,1.03,0.39
-0.288,-0.945,-0.281,-2.136,38.330,21.240,1.58,-0.97,9.85,-0.35,0.90,0.30
-0.314,-0.935,-0.242,-4.456,35.339,17.517,1.54,-1.22,9.95,-0.27,0.64,0.26
-0.320,-0.957,-0.221,-3.662,34.607,16.418,1.64,-1.14,10.30,-0.23,0.61,0.25
-0.296,-0.964,-0.261,-6.714,36.011,17.944,1.52,-1.40,10.12,-0.11,0.54,0.29
-0.334,-0.967,-0.202,-6.104,34.668,18.372,1.56,-0.83,10.71,-0.06,0.38,0.26
-0.355,-1.001,-0.165,-4.517,39.307,21.851,1.57,-0.62,10.89,-0.11,0.37,0.16
-0.315,-0.982,-0.226,-6.775,43.335,24.414,1.51,-0.68,10.69,-0.12,0.33,0.14
-0.286,-0.889,-0.262,-7.141,41.931,23.315,1.63,-0.70,11.04,-0.17,0.36,0.12
-0.287,-0.895,-0.252,-3.418,39.856,19.653,1.51,-0.98,10.76,-0.21,0.44,0.16
-0.281,-0.984,-0.240,4.639,35.278,16.602,1.19,-1.17,10.21,-0.15,0.36,0.13
-0.304,-1.005,-0.200,5.798,32.959,17.639,1.30,-1.21,10.51,-0.10,0.21,0.08
-0.295,-1.023,-0.199,3.296,34.973,22.461,1.37,-1.18,10.79,-0.07,0.17,0.08
-0.275,-1.002,-0.220,0.488,36.499,24.170,1.46,-1.41,10.81,-0.05,0.22,0.10
-0.245,-0.935,-0.247,-5.066,35.583,21.851,1.36,-1.40,10.79,-0.02,0.19,0.14
-0.250,-0.934,-0.239,-4.578,33.875,19.348,1.13,-1.45,10.35,0.05,0.18,0.18
-0.276,-0.969,-0.199,-0.916,31.677,18.372,1.01,-1.05,10.24,0.09,0.08,0.18
-0.267,-0.998,-0.214,0.244,31.433,19.287,1.03,-1.31,10.35,0.15,-0.03,0.14
-0.221,-1.003,-0.267,-1.465,29.541,21.362,1.17,-1.12,10.56,0.19,-0.06,0.14
-0.221,-0.979,-0.260,-3.540,25.696,20.203,0.98,-1.08,10.35,0.27,-0.13,0.13
-0.269,-0.988,-0.168,-1.465,16.724,15.442,1.07,-1.15,10.30,0.34,-0.23,0.09
-0.254,-1.005,-0.191,-0.854,15.564,15.930,0.74,-1.22,9.43,0.49,-0.31,0.11
-0.222,-0.997,-0.252,-4.150,13.306,18.372,0.59,-0.86,9.15,0.71,-0.53,0.08
-0.212,-0.992,-0.306,-6.958,10.742,17.151,0.92,-0.51,9.25,0.90,-0.74,-0.06
-,-,-,-,-,-,-,-,-,-,-,-
0.039,-0.185,-1.354,126.160,-359.375,-234.924,4.36,4.77,10.97,0.07,-2.15,-2.30
-0.908,-0.585,-0.238,189.209,-472.168,-354.553,4.62,1.78,9.96,-0.35,-2.14,-2.20
-1.794,-3.672,1.419,215.149,-504.578,-404.602,10.79,-19.61,15.54,-1.82,-0.46,-1.44
-0.618,0.308,-0.289,-327.209,-120.056,-180.359,-0.46,6.19,10.72,1.05,0.97,1.90
-0.037,-0.399,-0.297,-188.416,-2.869,-110.046,2.93,0.80,11.48,0.42,-0.10,-0.70
-0.556,-0.835,-0.202,-71.594,-38.513,-67.017,3.24,4.69,11.59,0.93,0.49,0.68
-0.627,-0.805,-0.231,-67.383,-34.729,-52.979,4.10,3.91,11.36,0.49,0.01,0.12
-0.738,-0.960,-0.216,-31.738,-23.376,-22.461,3.68,4.93,11.29,0.32,0.41,0.37
-0.772,-0.951,-0.200,-31.799,-18.066,-16.602,3.61,5.20,11.04,0.38,0.38,0.03
-0.691,-0.871,-0.192,-31.311,-5.188,-8.118,3.19,4.44,10.64,0.23,0.34,-0.05
-0.708,-0.732,-0.191,-25.513,2.075,-4.822,3.31,4.47,10.37,0.05,0.10,-0.19
-0.573,-0.846,-0.235,-4.761,8.179,1.953,3.35,3.46,10.24,-0.02,-0.08,-0.26
-0.542,-0.813,-0.231,-5.859,6.104,1.160,3.39,3.43,9.91,-0.06,-0.15,-0.19
-0.494,-0.782,-0.230,3.418,1.892,7.202,3.21,3.24,9.50,-0.06,-0.22,-0.14
-0.493,-0.775,-0.223,6.653,-1.465,8.850,3.08,3.39,9.11,-0.01,-0.20,-0.02
-0.478,-0.800,-0.211,11.169,-1.770,9.521,2.98,3.36,8.87,0.05,-0.14,0.07
-0.486,-0.819,-0.222,10.559,-1.892,7.629,3.04,3.35,9.40,0.09,-0.10,0.09
-0.540,-0.878,-0.256,8.484,0.732,1.343,3.20,3.53,9.96,0.11,-0.09,0.06
-0.570,-0.900,-0.256,7.385,2.380,0.244,3.39,3.64,10.46,0.13,-0.05,-0.02
-0.535,-0.931,-0.277,7.690,6.287,4.150,3.55,3.46,10.48,0.17,0.00,-0.07
-0.511,-0.909,-0.269,6.897,6.714,7.019,3.26,3.38,10.16,0.19,0.04,-0.04
-0.461,-0.837,-0.273,4.761,4.944,9.094,3.23,3.35,10.01,0.14,-0.03,-0.02
-0.441,-0.820,-0.269,5.066,2.441,7.751,3.24,3.22,9.52,0.04,-0.10,0.02
-0.435,-0.837,-0.271,6.775,-1.587,4.150,3.29,3.22,9.46,-0.06,-0.06,0.08
-0.440,-0.836,-0.275,7.141,-1.892,2.808,3.40,2.99,9.87,-0.10,-0.08,0.12
-0.479,-0.865,-0.288,9.155,-3.723,1.282,3.54,3.30,10.15,-0.14,-0.09,0.14
-0.515,-0.880,-0.291,10.437,-4.761,1.709,3.70,3.59,10.35,-0.19,-0.08,0.10
-0.587,-0.918,-0.296,11.536,-3.845,5.371,3.59,3.96,10.24,-0.10,-0.04,0.04
-0.594,-0.908,-0.282,10.376,-2.563,8.118,3.51,4.14,10.12,-0.05,-0.02,-0.03
-0.564,-0.870,-0.250,5.066,-0.916,8.118,3.22,3.93,9.52,0.01,-0.03,-0.10
-0.536,-0.857,-0.244,3.174,0.244,6.775,3.14,4.03,9.17,0.06,-0.01,-0.10
-0.492,-0.815,-0.238,-1.587,2.563,2.563,3.20,3.81,9.47,0.00,-0.06,-0.08
-0.481,-0.810,-0.248,-1.709,2.808,0.793,3.31,3.86,9.33,-0.09,-0.01,-0.01
-0.469,-0.834,-0.272,2.991,3.601,2.686,3.39,3.52,9.64,-0.14,-0.02,0.03
-0.478,-0.849,-0.276,5.310,3.296,4.456,3.43,3.35,9.90,-0.16,-0.02,0.05
-0.500,-0.877,-0.291,7.263,3.113,5.371,3.53,3.39,10.14,-0.16,-0.04,0.03
-0.501,-0.895,-0.294,7.385,3.967,5.371,3.55,3.34,10.27,-0.15,-0.03,0.04
-0.495,-0.896,-0.290,5.615,5.859,6.470,3.50,3.33,10.16,-0.16,-0.02,0.02
-0.485,-0.881,-0.285,4.333,5.920,6.897,3.51,3.21,10.08,-0.13,-0.05,0.00
-0.490,-0.851,-0.260,3.418,5.371,5.981,3.36,3.10,9.79,-0.08,-0.09,-0.00
-0.488,-0.839,-0.264,3.601,6.958,6.104,3.38,3.41,9.80,-0.05,-0.12,0.01
-0.470,-0.859,-0.283,6.104,9.460,7.141,3.48,3.56,9.36,-0.07,-0.08,0.02
-0.475,-0.875,-0.296,6.592,8.789,7.874,3.04,4.11,8.74,-0.04,-0.05,0.05
-0.480,-0.876,-0.279,4.150,7.263,7.935,3.58,3.47,9.86,-0.05,-0.13,-0.08
-0.479,-0.877,-0.279,2.747,7.507,6.714,3.71,3.30,10.05,-0.05,-0.04,0.05
-0.478,-0.867,-0.285,0.854,6.653,5.066,3.71,3.66,10.14,-0.14,-0.02,0.06
-0.489,-0.861,-0.284,0.183,5.310,4.517,3.76,3.58,10.32,-0.26,0.00,0.06
-0.512,-0.904,-0.276,1.526,3.052,3.540,3.61,3.42,9.71,-0.22,0.05,0.06
-0.530,-0.902,-0.265,1.709,3.662,5.188,3.44,3.65,9.68,-0.11,0.01,0.07
-0.531,-0.886,-0.240,-15.442,8.911,9.583,3.48,3.76,9.74,-0.07,-0.02,0.04
-0.503,-0.830,-0.242,-1.953,12.634,11.230,3.48,3.64,9.76,-0.13,-0.03,0.03
-0.481,-0.839,-0.259,0.366,14.343,11.902,3.63,3.53,9.89,-0.19,0.00,0.04
-0.452,-0.872,-0.283,3.662,12.939,11.230,3.67,3.55,9.91,-0.24,0.06,0.06
-0.445,-0.874,-0.287,3.235,9.399,8.728,3.40,3.56,9.12,-0.18,0.15,0.05
-0.462,-0.903,-0.288,2.625,9.033,8.301,3.13,3.46,8.82,-0.09,-0.00,0.04
-0.454,-0.897,-0.287,-1.465,10.315,9.033,3.75,3.27,10.13,-0.11,-0.07,0.01
-0.443,-0.867,-0.285,-3.479,9.644,8.057,3.79,3.13,10.09,-0.16,0.06,0.07
-0.450,-0.867,-0.285,-3.723,5.920,4.272,3.71,3.36,10.13,-0.19,0.10,0.07
-0.447,-0.870,-0.283,-1.709,4.028,2.563,3.80,3.42,10.46,-0.29,0.12,0.04
