a1X,a1Y,a1Z,g1X,g1Y,g1Z,a2X,a2Y,a2Z,g2X,g2Y,g2Z
-1.102,-0.514,0.068,-12.329,-1.770,-25.330,3.40,7.29,7.60,0.32,-0.22,-0.76
-1.124,-0.448,0.104,-2.747,-0.122,-13.184,2.98,8.45,6.86,0.32,-0.23,-0.63
-1.060,-0.522,0.051,5.371,5.249,-7.690,2.78,9.11,6.52,0.24,-0.26,-0.51
-0.751,-0.578,-0.144,10.681,6.714,4.883,3.21,9.09,7.04,-0.07,-0.32,-0.33
-0.759,-0.671,-0.205,22.034,-5.066,18.921,3.57,8.24,7.28,-0.37,-0.36,-0.15
-0.539,-0.826,-0.429,32.104,-10.071,36.011,4.10,7.03,7.61,-0.52,-0.35,-0.03
-0.492,-0.865,-0.493,26.855,-13.611,33.325,4.69,5.82,7.94,-0.56,-0.30,0.06
-0.521,-0.885,-0.526,3.235,-17.883,11.902,5.14,4.88,8.15,-0.49,-0.20,0.13
-0.604,-0.795,-0.468,-10.010,-16.846,0.488,5.26,4.42,8.11,-0.32,-0.09,0.14
-0.677,-0.693,-0.404,-19.836,-5.188,-13.428,5.23,4.50,8.06,-0.11,-0.02,0.09
-0.695,-0.691,-0.373,-17.029,-1.160,-13.672,5.17,4.78,8.03,0.02,0.01,0.00
-0.703,-0.694,-0.315,-11.719,3.235,-10.376,5.03,5.08,8.00,0.10,0.02,-0.07
-0.681,-0.705,-0.315,-8.728,5.371,-7.507,4.95,5.33,7.99,0.14,0.02,-0.13
-0.689,-0.694,-0.289,-8.301,4.639,-7.446,4.88,5.55,7.93,0.14,0.02,-0.15
-0.712,-0.679,-0.274,-8.667,4.150,-7.690,4.78,5.76,7.85,0.11,0.01,-0.14
-0.703,-0.665,-0.297,-5.432,3.113,-3.662,4.78,5.91,7.82,0.06,0.00,-0.13
-0.707,-0.682,-0.311,-2.136,1.587,-0.916,4.82,5.91,7.80,0.01,-0.00,-0.10
-0.675,-0.723,-0.345,0.366,1.831,3.479,4.91,5.81,7.83,-0.04,0.00,-0.09
-0.672,-0.729,-0.357,-0.061,1.038,4.395,4.99,5.66,7.85,-0.07,0.02,-0.07
-0.657,-0.746,-0.351,-2.625,0.977,0.916,5.01,5.53,7.82,-0.06,0.03,-0.08
-0.653,-0.751,-0.336,-5.554,1.038,-1.282,4.98,5.46,7.84,-0.03,0.06,-0.09
-0.656,-0.733,-0.314,-10.803,0.610,-4.822,4.95,5.50,7.92,0.01,0.08,-0.08
-0.658,-0.715,-0.297,-11.536,-0.183,-4.761,4.86,5.59,7.92,0.02,0.10,-0.06
-0.676,-0.706,-0.288,-10.010,-2.930,-3.052,4.79,5.67,7.90,0.02,0.11,-0.03
-0.663,-0.715,-0.294,-8.301,-3.845,-1.282,4.76,5.69,7.92,0.00,0.12,-0.01
-0.678,-0.720,-0.294,-7.080,-4.456,-0.061,4.73,5.68,7.95,-0.01,0.12,0.01
-0.679,-0.715,-0.285,-7.080,-3.479,-0.671,4.65,5.69,7.94,-0.02,0.11,0.02
-0.674,-0.733,-0.298,-5.798,-1.343,-0.671,4.64,5.68,7.95,-0.02,0.10,0.02
-0.686,-0.729,-0.324,-6.531,-0.549,-0.183,4.72,5.67,7.97,-0.03,0.10,0.03
-0.688,-0.691,-0.324,-7.263,1.343,1.221,4.77,5.68,7.90,-0.02,0.12,0.02
-0.702,-0.681,-0.330,-7.446,0.183,-0.122,4.85,5.76,7.83,-0.03,0.13,0.02
-0.701,-0.693,-0.328,-6.531,-1.099,-0.366,4.94,5.81,7.78,-0.03,0.13,0.03
-0.699,-0.725,-0.325,-5.676,-3.418,1.282,5.02,5.88,7.80,-0.05,0.14,0.04
-0.665,-0.739,-0.301,-7.446,-6.042,3.723,4.95,5.83,7.79,-0.07,0.17,0.05
-0.659,-0.708,-0.282,-9.094,-6.775,2.686,4.79,5.75,7.78,-0.07,0.20,0.07
-0.680,-0.687,-0.252,-8.606,-5.005,-1.404,4.55,5.77,7.81,-0.06,0.21,0.07
-0.669,-0.701,-0.252,-5.920,-3.113,-1.648,4.39,5.77,7.91,-0.06,0.18,0.05
-0.652,-0.727,-0.260,0.061,-1.221,0.000,4.29,5.68,7.96,-0.08,0.13,0.04
-0.643,-0.751,-0.281,2.075,-0.366,0.183,4.32,5.55,7.99,-0.07,0.08,0.02
-0.646,-0.781,-0.315,0.366,0.977,-1.282,4.46,5.46,8.05,-0.04,0.06,0.01
-0.648,-0.782,-0.327,-2.319,0.549,-2.136,4.61,5.52,8.11,-0.00,0.07,0.00
-0.709,-0.727,-0.297,-7.446,-0.854,-2.075,4.65,5.68,8.08,0.00,0.09,0.01
-0.683,-0.719,-0.290,-6.958,0.793,-0.977,4.68,5.73,8.02,-0.01,0.10,0.01
-0.664,-0.746,-0.297,-5.249,-0.366,1.892,4.70,5.75,7.98,-0.02,0.12,0.02
-0.668,-0.742,-0.297,-6.348,-1.587,2.380,4.68,5.76,7.98,-0.03,0.15,0.03
-0.683,-0.713,-0.292,-7.874,-2.625,0.122,4.63,5.75,7.92,-0.04,0.16,0.03
-0.674,-0.708,-0.295,-8.179,-1.892,-1.221,4.60,5.72,7.88,-0.03,0.16,0.02
-0.669,-0.737,-0.311,-7.324,-1.221,-2.563,4.66,5.69,7.89,-0.02,0.14,0.00
-0.670,-0.733,-0.305,-7.629,-1.770,-2.197,4.72,5.69,7.92,-0.01,0.14,-0.00
-0.677,-0.732,-0.300,-8.240,-2.625,-1.953,4.74,5.69,7.90,0.01,0.16,-0.00
-0.665,-0.747,-0.298,-8.301,-2.686,-1.953,4.75,5.72,7.93,0.03,0.16,-0.01
-0.667,-0.738,-0.292,-10.498,-4.150,-1.587,4.74,5.74,7.92,0.03,0.18,0.01
-0.674,-0.726,-0.283,-10.986,-4.761,-1.038,4.67,5.77,7.87,0.04,0.21,0.02
-0.684,-0.698,-0.268,-12.207,-4.272,-2.136,4.57,5.82,7.82,0.04,0.23,0.03
-0.697,-0.692,-0.260,-11.475,-4.333,-2.258,4.46,5.86,7.79,0.04,0.24,0.03
-0.708,-0.697,-0.254,-7.996,-2.502,-2.380,4.39,5.94,7.82,0.03,0.22,0.03
-0.704,-0.689,-0.254,-5.981,-1.343,-2.075,4.33,5.99,7.80,0.02,0.19,0.01
-0.688,-0.721,-0.272,-1.953,0.061,-2.136,4.34,6.00,7.80,0.01,0.15,-0.01
-0.678,-0.725,-0.276,-1.587,0.366,-2.014,4.42,5.97,7.84,-0.01,0.12,-0.02
-0.685,-0.735,-0.277,-2.014,-0.793,-1.465,4.45,5.95,7.83,-0.02,0.12,-0.02
-0.696,-0.725,-0.271,-4.089,-0.671,-1.892,4.47,5.97,7.81,-0.02,0.13,-0.02
-0.697,-0.716,-0.267,-5.737,-0.305,-2.075,4.46,6.02,7.81,-0.02,0.13,-0.02
-0.694,-0.720,-0.275,-5.188,-0.610,-0.305,4.49,6.06,7.83,-0.04,0.14,-0.01
-0.708,-0.717,-0.275,-3.845,-1.160,0.854,4.50,6.08,7.85,-0.06,0.15,-0.00
-0.663,-0.729,-0.271,-1.404,-0.366,3.113,4.48,6.06,7.88,-0.08,0.15,-0.00
-0.670,-0.728,-0.274,-0.977,-0.366,3.601,4.45,5.98,7.91,-0.10,0.15,-0.00
-0.675,-0.753,-0.278,-1.343,-1.526,2.869,4.44,5.91,7.97,-0.11,0.14,-0.01
-0.675,-0.748,-0.267,-2.441,-1.465,2.686,4.40,5.89,8.00,-0.11,0.13,-0.01
-0.663,-0.730,-0.246,-3.662,-0.366,1.648,4.32,5.91,7.99,-0.11,0.13,-0.02
-0.666,-0.716,-0.239,-4.395,-0.427,0.854,4.22,5.90,7.94,-0.11,0.13,-0.01
-0.676,-0.727,-0.237,-2.258,-0.244,0.793,4.16,5.94,8.00,-0.12,0.11,-0.01
-0.676,-0.717,-0.233,-1.038,-0.488,1.831,4.11,5.95,8.00,-0.13,0.09,-0.00
-0.675,-0.729,-0.252,1.770,0.916,2.502,4.09,5.90,7.96,-0.14,0.07,-0.00
-0.674,-0.745,-0.262,2.014,1.343,1.648,4.13,5.88,7.99,-0.14,0.05,-0.01
-0.666,-0.741,-0.262,1.404,1.587,0.916,4.16,5.85,8.01,-0.14,0.03,-0.01
-0.667,-0.743,-0.259,1.404,1.526,0.671,4.18,5.83,7.99,-0.13,0.02,-0.02
-0.673,-0.724,-0.266,0.916,2.014,-1.282,4.20,5.84,7.98,-0.11,0.01,-0.03
-0.677,-0.732,-0.275,1.770,1.709,-1.648,4.28,5.86,7.98,-0.10,-0.01,-0.03
-0.677,-0.739,-0.282,2.075,-0.061,-1.465,4.37,5.87,7.97,-0.09,-0.02,-0.03
-0.681,-0.740,-0.280,1.282,-0.610,-1.465,4.41,5.89,7.97,-0.09,-0.02,-0.03
-0.672,-0.720,-0.265,-0.427,-1.465,-1.404,4.40,5.92,7.95,-0.09,-0.01,-0.02
-0.664,-0.729,-0.263,0.427,-2.380,-1.526,4.36,5.92,7.93,-0.09,-0.00,-0.01
-0.680,-0.735,-0.262,0.671,-4.150,-2.502,4.34,5.91,7.94,-0.09,0.00,-0.00
-0.687,-0.741,-0.264,0.366,-3.601,-2.319,4.32,5.92,7.97,-0.10,0.01,0.00
-0.680,-0.734,-0.260,0.671,-2.502,-1.831,4.30,5.90,7.96,-0.09,0.01,0.00
-0.673,-0.731,-0.276,0.793,-1.343,-1.770,4.30,5.86,7.97,-0.09,0.02,0.00
-0.681,-0.747,-0.276,0.610,-1.099,-1.831,4.35,5.86,7.99,-0.08,0.02,-0.00
-0.667,-0.735,-0.262,-0.916,-0.183,-2.075,4.35,5.86,7.97,-0.05,0.05,-0.01
-0.705,-0.719,-0.245,-2.014,-0.854,-2.136,4.28,5.96,7.96,-0.05,0.06,-0.00
-0.676,-0.727,-0.256,-0.488,0.488,-0.610,4.23,5.98,7.96,-0.05,0.06,0.00
-0.676,-0.742,-0.261,0.732,0.549,0.610,4.23,5.94,7.97,-0.06,0.06,0.00
-0.663,-0.748,-0.276,-0.977,1.404,-0.183,4.26,5.89,7.98,-0.06,0.06,0.01
-0.682,-0.719,-0.275,-2.441,0.610,-1.038,4.29,5.90,8.00,-0.06,0.05,0.00
-0.689,-0.725,-0.270,-0.732,0.793,-0.549,4.31,5.95,7.98,-0.07,0.04,0.00
-0.681,-0.721,-0.271,-0.122,0.732,0.610,4.34,5.94,7.97,-0.08,0.03,-0.01
-0.689,-0.735,-0.273,-0.122,0.122,0.488,4.37,5.95,7.94,-0.09,0.03,-0.01
-0.697,-0.719,-0.272,-1.587,0.366,-0.183,4.37,5.96,7.93,-0.09,0.03,-0.02
-0.690,-0.728,-0.267,-0.549,0.916,0.488,4.39,5.97,7.94,-0.09,0.03,-0.03
-0.677,-0.726,-0.264,-0.610,1.282,0.671,4.36,5.97,7.94,-0.10,0.03,-0.03
-0.677,-0.735,-0.264,-0.366,0.793,1.404,4.33,5.94,7.93,-0.10,0.04,-0.04
-0.680,-0.734,-0.263,-0.671,1.160,0.977,4.30,5.94,7.94,-0.10,0.04,-0.05
-0.674,-0.746,-0.259,-0.610,2.258,-0.427,4.27,5.94,7.98,-0.10,0.04,-0.06
-0.667,-0.737,-0.252,-1.160,2.686,-0.671,4.24,5.91,7.97,-0.09,0.04,-0.06
-0.677,-0.728,-0.248,-1.648,2.197,-1.709,4.21,5.93,7.95,-0.08,0.04,-0.06
-0.679,-0.722,-0.244,-1.465,2.014,-1.648,4.19,5.97,7.95,-0.08,0.04,-0.06
-,-,-,-,-,-,-,-,-,-,-,-
-1.407,0.356,0.055,125.549,35.950,171.387,3.19,12.53,5.15,-3.26,-1.26,0.35
-0.731,0.402,-0.528,233.093,62.073,283.020,3.86,12.04,4.28,-4.88,-1.76,0.08
-0.396,0.048,-0.724,297.241,60.059,323.059,4.67,8.90,2.94,-6.12,-2.14,-0.33
0.017,-0.496,-0.896,361.023,84.106,346.619,5.28,5.82,2.79,-6.40,-2.42,-0.73
-0.267,-0.977,-0.981,349.121,54.504,318.787,6.19,4.48,3.99,-6.24,-2.57,-1.02
-0.673,-1.784,-1.264,256.775,35.156,233.948,7.51,3.83,6.18,-5.85,-2.74,-1.43
0.001,-1.879,-1.207,187.927,77.942,192.261,8.71,2.59,8.37,-5.25,-2.54,-1.80
0.475,-1.172,-0.742,40.283,60.120,77.087,8.87,0.60,9.39,-4.61,-2.14,-1.81
0.285,-0.925,-0.611,19.592,36.743,52.795,8.09,-0.78,9.48,-3.94,-1.60,-1.43
-0.290,-0.802,-0.378,43.274,11.230,52.490,6.89,-0.59,9.13,-3.17,-1.08,-0.93
-0.513,-0.751,-0.293,51.880,8.484,57.129,5.91,0.63,8.85,-2.51,-0.68,-0.67
-0.738,-0.908,-0.204,58.350,18.127,58.044,5.00,2.06,8.55,-1.94,-0.37,-0.63
-0.697,-1.097,-0.227,42.297,31.006,41.138,4.31,3.12,8.36,-1.44,-0.16,-0.73
-0.630,-0.999,-0.219,-10.803,39.001,1.099,3.92,3.63,8.26,-0.95,-0.01,-0.85
-0.604,-0.814,-0.146,-38.330,45.837,-17.212,3.63,4.14,8.16,-0.46,0.12,-0.91
-0.682,-0.797,-0.122,-40.039,44.678,-25.879,3.37,4.77,8.12,-0.02,0.23,-0.94
-0.727,-0.763,-0.117,-39.246,43.823,-28.259,3.31,5.70,8.36,0.28,0.26,-0.90
-0.680,-0.643,-0.149,-30.518,35.217,-23.499,3.43,6.45,8.67,0.31,0.20,-0.77
-0.684,-0.658,-0.180,-16.541,25.085,-12.451,3.65,6.64,8.73,0.17,0.08,-0.58
-0.631,-0.689,-0.284,4.761,7.446,9.094,3.99,6.41,8.65,-0.01,-0.01,-0.39
-0.629,-0.712,-0.317,11.475,3.174,15.137,4.23,5.97,8.46,-0.16,-0.08,-0.24
-0.560,-0.793,-0.422,12.939,3.296,10.986,4.56,5.46,8.38,-0.26,-0.13,-0.13
-0.522,-0.832,-0.459,10.437,2.625,7.202,4.92,4.88,8.43,-0.29,-0.14,-0.06
-0.465,-0.841,-0.469,0.488,-1.038,-0.732,5.20,4.26,8.48,-0.23,-0.10,-0.01
-0.484,-0.841,-0.452,-4.944,-3.235,-5.005,5.30,3.82,8.48,-0.09,-0.02,0.02
-0.544,-0.807,-0.413,-16.113,-5.005,-14.343,5.30,3.73,8.49,0.06,0.08,0.03
-0.594,-0.778,-0.380,-19.958,-5.005,-17.700,5.20,3.88,8.49,0.20,0.16,0.03
-0.657,-0.729,-0.326,-21.545,-0.977,-20.203,5.04,4.30,8.51,0.31,0.21,-0.00
-0.676,-0.696,-0.299,-18.860,0.122,-16.663,4.91,4.85,8.63,0.31,0.20,-0.03
-0.651,-0.755,-0.295,-5.005,-0.183,-3.662,4.76,5.10,8.62,0.22,0.17,-0.05
-0.623,-0.755,-0.301,-1.953,0.488,0.977,4.67,5.13,8.56,0.15,0.14,-0.07
-0.631,-0.774,-0.309,-1.648,1.160,0.977,4.63,5.16,8.52,0.09,0.12,-0.07
-0.630,-0.774,-0.322,-2.747,1.587,0.488,4.65,5.17,8.52,0.02,0.09,-0.07
-0.606,-0.760,-0.351,-2.930,1.709,2.380,4.73,5.09,8.52,-0.03,0.08,-0.07
-0.595,-0.789,-0.353,-1.709,0.977,3.235,4.79,4.97,8.51,-0.06,0.08,-0.06
-0.584,-0.793,-0.357,-4.822,0.122,1.587,4.84,4.85,8.51,-0.06,0.09,-0.05
-0.582,-0.800,-0.356,-6.775,-0.427,0.061,4.86,4.75,8.52,-0.05,0.11,-0.05
-0.565,-0.788,-0.345,-9.949,-1.404,-1.831,4.87,4.66,8.53,-0.02,0.13,-0.05
-0.583,-0.765,-0.323,-11.414,-2.319,-2.625,4.80,4.69,8.52,0.01,0.15,-0.04
-0.645,-0.730,-0.301,-10.315,-2.991,-4.761,4.69,4.83,8.48,0.03,0.14,-0.03
-0.646,-0.745,-0.304,-7.874,-2.014,-4.272,4.64,5.02,8.49,0.02,0.12,-0.02
-0.600,-0.763,-0.296,-3.540,-1.160,-0.610,4.58,5.08,8.49,-0.00,0.11,-0.03
-0.585,-0.766,-0.296,-2.258,-1.221,0.183,4.51,5.04,8.50,-0.02,0.09,-0.02
-0.587,-0.786,-0.308,-1.221,-1.770,-1.587,4.49,4.98,8.53,-0.03,0.07,-0.01
-0.590,-0.775,-0.304,-1.709,-1.831,-2.380,4.47,4.93,8.49,-0.04,0.06,0.01
-0.584,-0.791,-0.319,-2.441,-1.831,-4.456,4.47,4.87,8.48,-0.03,0.05,0.02
-0.592,-0.799,-0.321,-3.357,-2.136,-5.127,4.51,4.83,8.50,-0.01,0.05,0.02
-0.583,-0.795,-0.325,-6.409,-1.709,-7.629,4.53,4.79,8.50,0.02,0.06,0.02
-0.588,-0.785,-0.320,-8.240,-1.892,-9.155,4.56,4.79,8.52,0.07,0.07,0.02
-0.623,-0.770,-0.308,-9.460,-2.869,-10.437,4.58,4.87,8.52,0.10,0.09,0.03
-0.656,-0.745,-0.296,-9.766,-3.113,-10.010,4.57,5.06,8.50,0.11,0.10,0.04
-0.658,-0.728,-0.299,-6.409,-1.953,-6.531,4.54,5.22,8.44,0.10,0.08,0.05
-0.641,-0.745,-0.310,-3.784,-1.038,-4.395,4.58,5.26,8.45,0.06,0.06,0.04
-0.636,-0.756,-0.320,-0.977,-0.732,-1.953,4.61,5.22,8.43,0.02,0.04,0.04
-0.623,-0.765,-0.332,-0.183,-0.244,-1.892,4.67,5.17,8.44,-0.01,0.03,0.03
-0.618,-0.779,-0.342,-0.854,-0.671,-2.014,4.74,5.10,8.45,-0.03,0.02,0.02
-0.624,-0.778,-0.339,-1.404,-1.160,-1.892,4.81,5.08,8.47,-0.04,0.02,0.02
-0.633,-0.749,-0.326,-2.502,-1.892,-1.099,4.81,5.09,8.44,-0.05,0.03,0.01
-0.641,-0.761,-0.325,-2.197,-1.709,-0.854,4.79,5.08,8.40,-0.06,0.04,0.00
-0.625,-0.770,-0.319,-2.686,-0.793,0.305,4.77,5.11,8.41,-0.06,0.05,-0.01
-0.625,-0.772,-0.313,-2.991,-1.221,0.854,4.74,5.12,8.43,-0.07,0.06,-0.01
-0.631,-0.756,-0.302,-3.418,-1.221,1.343,4.68,5.14,8.43,-0.09,0.07,-0.01
-0.637,-0.757,-0.299,-2.991,-1.160,1.099,4.62,5.17,8.41,-0.10,0.07,-0.02
-0.633,-0.760,-0.303,-1.648,-0.183,1.770,4.61,5.18,8.40,-0.11,0.07,-0.03
-0.629,-0.761,-0.306,-1.404,0.305,2.441,4.59,5.17,8.40,-0.12,0.07,-0.03
-0.613,-0.770,-0.313,-0.488,0.061,2.502,4.60,5.10,8.40,-0.12,0.07,-0.04
-0.598,-0.776,-0.312,-1.526,0.244,1.099,4.59,5.04,8.40,-0.12,0.07,-0.04
-0.600,-0.776,-0.309,-2.380,-0.488,0.122,4.57,4.99,8.40,-0.10,0.07,-0.04
-0.628,-0.770,-0.302,-3.235,-1.221,-1.343,4.57,5.00,8.43,-0.08,0.07,-0.03
-0.629,-0.767,-0.293,-3.418,-0.183,-2.075,4.52,5.07,8.44,-0.06,0.07,-0.03
-0.596,-0.767,-0.295,-2.808,0.793,-2.319,4.49,5.08,8.46,-0.06,0.05,-0.03
-0.594,-0.761,-0.294,-1.892,-0.977,-2.014,4.48,5.05,8.46,-0.06,0.05,-0.02
-0.612,-0.773,-0.295,-0.671,-2.258,-2.258,4.46,5.08,8.44,-0.05,0.04,-0.01
-0.607,-0.771,-0.297,-0.793,-2.441,-2.747,4.47,5.09,8.45,-0.05,0.03,0.01
-0.610,-0.769,-0.299,-0.427,-3.479,-3.296,4.48,5.07,8.44,-0.05,0.02,0.02
-0.615,-0.776,-0.300,-0.122,-3.845,-3.540,4.50,5.06,8.42,-0.04,0.01,0.04
-0.600,-0.815,-0.310,-1.709,-3.845,-5.005,4.51,4.98,8.38,-0.00,0.02,0.04
-0.583,-0.777,-0.300,-4.639,-3.845,-7.202,4.52,4.98,8.40,0.04,0.04,0.05
-0.602,-0.790,-0.307,-6.531,-6.348,-10.498,4.52,5.00,8.42,0.09,0.05,0.07
-0.597,-0.793,-0.310,-7.324,-7.202,-10.925,4.57,5.00,8.45,0.13,0.06,0.08
-0.621,-0.769,-0.294,-9.277,-9.399,-12.024,4.55,5.03,8.39,0.17,0.08,0.10
-0.627,-0.760,-0.292,-10.254,-9.521,-13.733,4.53,5.09,8.33,0.22,0.10,0.11
-0.627,-0.769,-0.297,-11.475,-9.644,-15.442,4.56,5.18,8.34,0.26,0.12,0.12
-0.634,-0.760,-0.292,-11.963,-10.376,-15.015,4.55,5.25,8.34,0.27,0.13,0.13
-0.657,-0.754,-0.292,-11.597,-10.559,-13.916,4.53,5.34,8.34,0.28,0.15,0.15
-0.660,-0.756,-0.293,-10.620,-10.132,-12.390,4.52,5.43,8.34,0.26,0.16,0.16
-0.649,-0.738,-0.294,-9.705,-7.751,-9.949,4.48,5.41,8.28,0.24,0.16,0.16
-0.645,-0.740,-0.306,-8.911,-6.897,-9.705,4.52,5.41,8.27,0.22,0.15,0.15
-0.658,-0.751,-0.315,-7.751,-6.409,-7.996,4.57,5.42,8.28,0.19,0.15,0.14
-0.659,-0.746,-0.313,-7.935,-5.798,-7.141,4.59,5.43,8.27,0.17,0.14,0.13
-0.670,-0.722,-0.304,-7.019,-4.456,-5.676,4.58,5.47,8.26,0.13,0.13,0.10
-0.685,-0.722,-0.296,-3.845,-2.869,-4.395,4.57,5.53,8.25,0.10,0.10,0.08
-0.684,-0.720,-0.296,-2.502,-1.099,-2.991,4.57,5.60,8.23,0.05,0.07,0.05
-0.679,-0.752,-0.307,0.916,0.793,-0.732,4.59,5.60,8.19,0.01,0.04,0.01
-0.663,-0.751,-0.306,0.427,1.221,0.122,4.63,5.59,8.21,-0.02,0.03,-0.01
-0.679,-0.745,-0.296,-0.427,1.465,1.160,4.64,5.63,8.19,-0.05,0.03,-0.03
-0.674,-0.738,-0.296,-0.732,1.953,1.892,4.63,5.66,8.18,-0.09,0.03,-0.05
-0.654,-0.751,-0.301,0.549,2.441,4.211,4.64,5.63,8.18,-0.12,0.03,-0.06
-0.654,-0.755,-0.298,0.366,2.441,4.883,4.62,5.58,8.18,-0.14,0.04,-0.07
-0.642,-0.761,-0.301,-0.916,2.686,4.456,4.61,5.53,8.20,-0.15,0.05,-0.08
-0.638,-0.757,-0.295,-1.282,2.563,4.395,4.58,5.47,8.19,-0.15,0.06,-0.08
-0.630,-0.761,-0.287,-1.770,2.808,2.930,4.52,5.43,8.20,-0.14,0.07,-0.09
-0.626,-0.763,-0.284,-1.892,2.625,2.869,4.48,5.41,8.24,-0.14,0.07,-0.09
-0.637,-0.760,-0.294,-1.648,1.099,1.831,4.46,5.37,8.24,-0.13,0.07,-0.09
-0.647,-0.777,-0.285,-2.136,2.441,-0.122,4.43,5.38,8.23,-0.11,0.07,-0.08
-0.643,-0.738,-0.265,-5.188,3.296,-2.136,4.41,5.46,8.24,-0.10,0.07,-0.08
-0.635,-0.733,-0.260,-3.723,1.648,-1.343,4.38,5.50,8.22,-0.10,0.06,-0.07
-0.641,-0.755,-0.274,0.488,-0.305,1.099,4.36,5.51,8.22,-0.10,0.05,-0.06
-0.644,-0.758,-0.280,0.610,-0.916,1.343,4.36,5.52,8.20,-0.10,0.05,-0.04
-0.650,-0.749,-0.275,-0.610,0.061,-0.916,4.34,5.53,8.19,-0.10,0.04,-0.03
-0.648,-0.766,-0.285,0.244,0.244,-0.793,4.37,5.54,8.25,-0.10,0.03,-0.03
-0.624,-0.762,-0.286,1.160,0.244,0.671,4.38,5.47,8.25,-0.11,0.02,-0.03
-0.627,-0.763,-0.286,0.488,-0.122,-0.305,4.38,5.42,8.23,-0.10,0.02,-0.03
-0.658,-0.759,-0.282,-1.038,-0.671,-2.014,4.40,5.46,8.25,-0.09,0.02,-0.02
-0.654,-0.744,-0.281,-1.099,-0.488,-1.221,4.42,5.51,8.25,-0.09,0.02,-0.02
-0.647,-0.760,-0.285,0.916,-0.549,0.305,4.43,5.53,8.24,-0.09,0.02,-0.02
-0.646,-0.765,-0.284,0.671,-0.793,0.366,4.42,5.52,8.24,-0.10,0.02,-0.02
-0.658,-0.751,-0.278,-0.732,-0.427,-0.549,4.40,5.51,8.22,-0.10,0.02,-0.02
-0.649,-0.759,-0.284,-0.244,0.122,-0.244,4.40,5.52,8.26,-0.10,0.02,-0.02
-,-,-,-,-,-,-,-,-,-,-,-
-0.673,-0.639,-0.939,327.637,118.774,210.510,5.61,10.35,5.32,-4.78,-3.24,-1.17
-0.139,-0.480,-1.062,296.936,80.383,229.431,7.51,7.97,5.38,-5.43,-3.61,-1.35
0.039,-0.759,-1.176,289.612,59.692,231.140,8.38,4.36,5.13,-5.74,-3.72,-1.53
0.392,-1.331,-1.212,237.976,56.213,208.313,9.02,1.43,5.70,-5.55,-3.42,-1.63
0.414,-1.511,-1.126,193.237,50.110,170.898,9.60,-1.15,7.07,-4.98,-2.57,-1.43
0.022,-1.329,-0.743,92.773,34.668,96.008,8.90,-2.07,7.98,-4.31,-1.79,-1.11
-0.247,-1.148,-0.496,64.453,38.391,64.148,7.66,-1.43,8.53,-3.36,-1.04,-1.00
-0.414,-0.999,-0.290,33.264,57.739,18.921,6.26,-0.54,8.86,-2.48,-0.90,-1.17
-0.339,-1.076,-0.288,33.081,62.927,14.221,5.38,0.69,9.20,-1.78,-0.74,-1.14
-0.261,-1.154,-0.274,18.494,49.377,12.268,4.82,1.30,9.40,-1.12,-0.40,-1.07
-0.391,-0.961,-0.189,0.793,37.537,-11.780,4.19,2.00,9.20,-0.54,-0.18,-1.00
-0.568,-0.853,-0.071,-19.897,31.067,-40.649,3.64,3.06,8.88,-0.01,-0.02,-0.96
-0.688,-0.804,-0.034,-27.893,24.292,-52.490,3.23,4.43,8.59,0.41,0.07,-0.81
-0.908,-0.700,0.037,-35.583,13.489,-50.964,2.98,6.04,8.36,0.65,0.12,-0.60
-0.932,-0.611,-0.033,-31.433,5.737,-35.583,3.00,7.29,8.40,0.64,0.08,-0.43
-0.767,-0.599,-0.133,-14.038,0.305,-21.240,3.21,7.38,8.33,0.42,-0.06,-0.26
-0.594,-0.752,-0.339,9.583,-4.456,-3.601,3.69,6.71,8.33,0.21,-0.19,-0.10
-0.577,-0.792,-0.402,13.733,-9.094,1.160,4.26,5.90,8.32,0.11,-0.22,0.03
-0.559,-0.769,-0.484,5.432,-12.756,-4.883,4.74,5.19,8.29,0.08,-0.21,0.09
-0.552,-0.790,-0.522,1.282,-13.550,-10.803,5.26,4.67,8.31,0.08,-0.20,0.13
-0.570,-0.786,-0.560,-5.493,-14.709,-12.878,5.75,4.27,8.39,0.11,-0.17,0.13
-0.585,-0.780,-0.537,-6.958,-13.733,-11.536,6.05,4.01,8.36,0.17,-0.09,0.11
-0.647,-0.749,-0.464,-15.442,-9.277,-15.503,6.11,4.05,8.25,0.25,-0.00,0.09
-0.667,-0.744,-0.422,-18.677,-6.836,-17.639,6.06,4.38,8.23,0.31,0.07,0.05
-0.752,-0.649,-0.330,-19.226,-6.470,-12.756,5.83,4.88,8.17,0.31,0.12,0.01
-0.750,-0.658,-0.293,-13.000,-2.808,-7.874,5.51,5.28,8.07,0.26,0.15,-0.01
-0.681,-0.708,-0.299,-5.615,1.282,-1.465,5.23,5.54,8.05,0.18,0.14,-0.05
-0.655,-0.724,-0.316,-3.296,1.160,1.831,5.09,5.53,8.11,0.08,0.12,-0.06
-0.611,-0.755,-0.347,-0.244,1.404,5.615,5.03,5.37,8.15,-0.00,0.11,-0.07
-0.614,-0.752,-0.359,-1.526,1.160,4.211,5.04,5.20,8.17,-0.05,0.09,-0.06
-0.617,-0.758,-0.382,-3.235,1.038,2.441,5.11,5.07,8.20,-0.08,0.09,-0.06
