timestamp, ppg
120918829,513
120928873,515
120938918,515
120948930,517
120958969,525
120969011,529
120979019,526
120989058,530
120999096,530
121009106,529
121019145,528
121029189,520
121039203,522
121049245,514
121059286,510
121069326,513
121079337,511
121089378,508
121099420,506
121109431,507
121119469,510
121129508,507
121139522,506
121149567,503
121159611,506
121169623,507
121179661,508
121189700,501
121199713,508
121209758,502
121219804,509
121229819,508
121239865,504
121249911,512
121259922,510
121269966,512
121280010,512
121290058,510
121300073,512
121310120,510
121320165,511
121330177,506
121340219,506
121350264,505
121360282,507
121370327,510
121380374,504
121390390,511
121400436,506
121410483,509
121420498,509
121430547,504
121440597,505
121450614,501
121460657,506
121470700,508
121480716,508
121490764,506
121500811,510
121510826,511
121520872,502
121530919,508
121540933,505
121550981,502
121561028,509
121571072,505
121581085,507
121591129,505
121601176,508
121611193,507
121621241,505
121631287,505
121641302,514
121651353,514
121661404,508
121671421,513
121681469,524
121691514,529
121701525,528
121711568,533
121721616,532
121731627,531
121741669,522
121751712,523
121761727,524
121771767,515
121781810,519
121791824,508
121801867,514
121811909,507
121821954,509
121831969,506
121842016,498
121852061,499
121862076,503
121872126,504
121882177,494
121892198,495
121902243,500
121912290,508
121922307,510
121932355,511
121942402,495
121952420,507
121962466,512
121972508,514
121982522,516
121992570,516
122002615,513
122012629,514
122022679,512
122032727,513
122042743,510
122052786,510
122062830,509
122072877,509
122082892,508
122092944,509
122102993,512
122113009,510
122123054,508
122133100,508
122143114,509
122153159,507
122163203,509
122173218,507
122183263,510
122193308,508
122203324,502
122213367,510
122223411,501
122233423,505
122243466,506
122253509,507
122263523,506
122273570,507
122283616,508
122293629,510
122303671,504
122313712,515
122323752,515
122333764,520
122343809,522
122353851,527
122363862,528
122373905,523
122383948,530
122393961,525
122404004,525
122414047,525
122424058,521
122434101,521
122444146,520
122454164,511
122464212,507
122474259,513
122484275,512
122494323,502
122504369,507
122514384,509
122524431,507
122534478,508
122544526,505
122554543,506
122564594,501
122574641,503
122584659,509
122594709,492
122604758,504
122614776,504
122624826,508
122634875,508
122644895,509
122654945,505
122664992,493
122675009,505
122685058,503
122695109,508
122705130,512
122715185,510
122725238,510
122735260,508
122745312,505
122755367,510
122765387,509
122775438,504
122785489,511
122795512,505
122805563,505
122815615,507
122825665,507
122835683,504
122845729,504
122855776,507
122865792,508
122875839,510
122885887,504
122895907,502
122905957,508
122916008,510
122926026,507
122936076,506
122946122,502
122956139,503
122966187,501
122976237,512
122986256,507
122996302,512
123006351,520
123016370,522
123026421,527
123036469,527
123046490,529
123056540,521
123066590,523
123076638,520
123086657,519
123096703,521
123106750,522
